
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
184,Bruce Seals\sealsbr01,SF,22,SEA,81,,2435,388,889,.436,,,,388,889,.436,.436,181,267,.678,157,350,507,119,64,44,,314,957
185,Ed Searcy\searced01,SF,23,BOS,4,,12,2,6,.333,,,,2,6,.333,.333,2,2,1.000,0,0,0,1,0,0,,4,6
186,Gene Short\shortge01,SF,22,TOT,34,,222,32,91,.352,,,,32,91,.352,.352,20,32,.625,19,29,48,10,8,3,,36,84
187,John Shumate\shumajo01,PF,23,TOT,75,,1976,332,592,.561,,,,332,592,.561,.561,212,326,.650,143,411,554,127,82,34,,159,876
188,Paul Silas\silaspa01,PF,32,BOS,81,,2662,315,740,.426,,,,315,740,.426,.426,236,333,.709,365,660,1025,203,56,33,,227,866
189,Tal Skinner\skinnta01,SF,23,SEA,72,,1224,132,285,.463,,,,132,285,.463,.463,49,80,.613,89,175,264,67,50,7,,116,313
190,Jerry Sloan*\sloanje01,SG,33,CHI,22,,617,84,210,.400,,,,84,210,.400,.400,55,78,.705,40,76,116,22,27,5,,77,223
191,Bingo Smith\smithbi02,SG,29,CLE,81,,2338,495,1121,.442,,,,495,1121,.442,.442,111,136,.816,83,258,341,155,58,36,,231,1101
192,Elmore Smith\smithel01,C,26,MIL,78,,2809,498,962,.518,,,,498,962,.518,.518,222,351,.632,201,692,893,97,78,238,,268,1218
193,Greg Smith\smithgr01,SF,29,POR,1,,3,0,1,.000,,,,0,1,.000,.000,0,0,,0,0,0,0,0,0,,2,0
194,Phil Smith\smithph01,SG,23,GSW,82,,2793,659,1383,.477,,,,659,1383,.477,.477,323,410,.788,133,243,376,362,108,18,,223,1641
195,Randy Smith\smithra01,SG,27,BUF,82,,3167,702,1422,.494,,,,702,1422,.494,.494,383,469,.817,104,313,417,484,153,4,,274,1787
196,Dick Snyder\snydedi01,SG,31,CLE,82,,2274,441,881,.501,,,,441,881,.501,.501,155,188,.824,50,148,198,220,59,33,,215,1037
197,Ricky Sobers\soberri01,SG,23,PHO,78,,1898,280,623,.449,,,,280,623,.449,.449,158,192,.823,80,179,259,215,106,7,,253,718
198,Mike Sojourner\sojoumi01,C,22,ATL,67,,1602,248,524,.473,,,,248,524,.473,.473,80,119,.672,126,323,449,58,38,40,,174,576
199,Kevin Stacom\stacoke01,SG,24,BOS,77,,1114,170,387,.439,,,,170,387,.439,.439,68,91,.747,62,99,161,128,23,5,,117,408
200,Bud Stallworth\stallbu01,SF,26,NOJ,56,,1051,211,483,.437,,,,211,483,.437,.437,85,124,.685,42,103,145,53,30,17,,135,507
201,Larry Steele\steella01,SG,26,POR,81,,2382,322,651,.495,,,,322,651,.495,.495,154,203,.759,77,215,292,324,170,19,,289,798
202,Terry Thomas\thomate01,PF,22,DET,28,,136,28,65,.431,,,,28,65,.431,.431,21,29,.724,15,21,36,3,4,2,,21,77
203,Nate Thurmond*\thurmna01,C,34,TOT,78,,1393,142,337,.421,,,,142,337,.421,.421,62,123,.504,115,300,415,94,22,98,,160,346
204,Rudy Tomjanovich\tomjaru01,PF,27,HOU,79,,2912,622,1202,.517,,,,622,1202,.517,.517,221,288,.767,167,499,666,188,42,19,,206,1465
205,George Trapp\trappge01,PF,27,DET,76,,1091,278,602,.462,,,,278,602,.462,.462,63,88,.716,79,150,229,50,33,23,,167,619
206,Wes Unseld*\unselwe01,C,29,WSB,78,,2922,318,567,.561,,,,318,567,.561,.561,114,195,.585,271,765,1036,404,84,59,,203,750
207,Dick Van Arsdale\vanardi01,SG,32,PHO,58,,1870,276,570,.484,,,,276,570,.484,.484,195,235,.830,39,98,137,140,52,11,,113,747
208,Tom Van Arsdale\vanarto01,SF,32,ATL,75,,2026,346,785,.441,,,,346,785,.441,.441,126,166,.759,35,151,186,146,57,7,,202,818
209,Norm Van Lier\vanlino01,PG,28,CHI,76,,3026,361,987,.366,,,,361,987,.366,.366,235,319,.737,138,272,410,500,150,26,,298,957
210,Neal Walk\walkne01,C,27,NYK,82,,1340,262,607,.432,,,,262,607,.432,.432,79,99,.798,98,291,389,119,26,22,,209,603
211,Foots Walker\walkefo01,PG,24,CLE,81,,1280,143,369,.388,,,,143,369,.388,.388,84,108,.778,53,129,182,288,98,5,,136,370
212,Jimmy Walker\walkeji01,SG,31,KCK,73,,2490,459,950,.483,,,,459,950,.483,.483,231,267,.865,49,128,177,176,87,14,,186,1149
213,Bill Walton*\waltobi01,C,23,POR,51,,1687,345,732,.471,,,,345,732,.471,.471,133,228,.583,132,549,681,220,49,82,,144,823
214,Cornell Warner\warneco01,PF,27,LAL,81,,2512,251,524,.479,,,,251,524,.479,.479,89,128,.695,223,499,722,106,55,46,,283,591
215,Jim Washington\washiji01,PF,32,BUF,1,,7,0,1,.000,,,,0,1,.000,.000,0,0,,1,0,1,1,0,0,,0,0
216,Kermit Washington\washike01,PF,24,LAL,36,,492,39,90,.433,,,,39,90,.433,.433,45,66,.682,51,114,165,20,11,26,,76,123
217,Slick Watts\wattssl01,PG,24,SEA,82,,2776,433,1015,.427,,,,433,1015,.427,.427,199,344,.578,112,253,365,661,261,16,,270,1065
218,Nick Weatherspoon\weathni01,SF,25,WSB,64,,1083,218,458,.476,,,,218,458,.476,.476,96,137,.701,85,189,274,55,46,16,,172,532
219,Scott Wedman\wedmasc01,SF,23,KCK,82,,2968,538,1181,.456,,,,538,1181,.456,.456,191,245,.780,199,407,606,199,103,36,,280,1267
220,Bob Weiss\weissbo01,PG,33,BUF,66,,995,89,183,.486,,,,89,183,.486,.486,35,48,.729,13,53,66,150,48,14,,94,213
221,Walt Wesley\weslewa01,C,31,LAL,1,,7,1,2,.500,,,,1,2,.500,.500,2,4,.500,0,1,1,1,0,0,,2,4
222,Paul Westphal\westppa01,PG,25,PHO,82,,2960,657,1329,.494,,,,657,1329,.494,.494,365,440,.830,74,185,259,440,210,38,,218,1679
223,John Wetzel\wetzejo01,SG,31,PHO,37,,249,22,46,.478,,,,22,46,.478,.478,20,24,.833,8,30,38,19,9,3,,30,64
224,Jo Jo White*\whitejo01,PG,29,BOS,82,,3257,670,1492,.449,,,,670,1492,.449,.449,212,253,.838,61,252,313,445,107,20,,183,1552
225,Rudy White\whiteru01,SG,22,HOU,32,,284,42,102,.412,,,,42,102,.412,.412,18,25,.720,13,25,38,30,19,5,,32,102
226,Sidney Wicks\wickssi01,PF,26,POR,79,,3044,580,1201,.483,,,,580,1201,.483,.483,345,512,.674,245,467,712,244,77,53,,250,1505
227,Jamaal Wilkes*\wilkeja01,SF,22,GSW,82,,2716,617,1334,.463,,,,617,1334,.463,.463,227,294,.772,193,527,720,167,102,31,,222,1461
228,Earl Williams\williea01,C,24,DET,46,,562,73,152,.480,,,,73,152,.480,.480,22,44,.500,103,148,251,18,22,20,,81,168
229,Gus Williams\willigu01,PG,22,GSW,77,,1728,365,853,.428,,,,365,853,.428,.428,173,233,.742,62,97,159,240,140,26,,143,903
230,Nate Williams\willina01,SF,25,NOJ,81,,1935,421,948,.444,,,,421,948,.444,.444,197,239,.824,135,225,360,107,109,17,,253,1039
231,Ron Williams\williro01,PG,31,LAL,9,,158,17,43,.395,,,,17,43,.395,.395,10,13,.769,2,17,19,21,3,0,,15,44
232,Bill Willoughby\willobi01,SF,18,ATL,62,,870,113,284,.398,,,,113,284,.398,.398,66,100,.660,103,185,288,31,37,29,,87,292
233,Bobby Wilson\wilsobo03,SG,25,CHI,58,,856,197,489,.403,,,,197,489,.403,.403,43,58,.741,32,62,94,52,25,2,,96,437
234,Lee Winfield\winfile01,PG,28,KCK,22,,214,32,66,.485,,,,32,66,.485,.485,9,14,.643,8,16,24,19,10,6,,14,73
235,Harthorne Wingo\wingoha01,PF,28,NYK,57,,533,72,163,.442,,,,72,163,.442,.442,40,60,.667,46,61,107,18,19,8,,59,184
236,Brian Winters\wintebr01,SG,23,MIL,78,,2795,618,1333,.464,,,,618,1333,.464,.464,180,217,.829,66,183,249,366,124,25,,240,1416
237,Luke Witte\wittelu01,C,25,CLE,22,,99,11,32,.344,,,,11,32,.344,.344,9,15,.600,9,29,38,4,1,1,,14,31
238,Dave Wohl\wohlda01,PG,26,HOU,50,,700,66,163,.405,,,,66,163,.405,.405,38,49,.776,9,47,56,112,26,1,,112,170
